solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_ext_source_id,angular_distance,xm_flag,number_of_neighbours,number_of_mates,source_id,original_psc_source_id,original_xsc_source_id,clean_tmass_psc_xsc_oid,ph_qual,tmass_oid,designation,ra,dec,err_maj,err_min,err_ang,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ext_key,j_date
1636148068921376768,Gaia DR3 604714352846582912,1441151172,2016.0,133.63895990981555,0.035983868,11.456487385699987,0.017551793,4.436167006378394,0.04406125,100.68182,32.779396,-32.71816086402325,0.050520714,2.002707809961211,0.032676537,-0.34288928,-0.039500292,-0.37558347,-0.106172785,0.17606398,0.051959537,-0.16931348,0.27710667,-0.24308008,-0.16766801,722,722,691,31,45.229446,16418.926,0.34440947,275.76917,31,true,1.5778301,,,,,,,,82,19,0.07265816,85,34,1,0.030005196,139.48343,0,0,2.4426363,,,,,,,,,false,698,559211.0550886404,254.22229,2199.6934,11.318427,81,313652.07478005305,205.53554,1526.0236,11.597422,80,356662.56331170467,165.30228,2157.6384,10.867251,1.1986792,0,1,0,0,0,0.73017025,0.27899456,0.4511757,4.112301,0.5531955,1,41,10,13,67.64365,1.3078946,0.46500972,884.50793,14.313344,6000.0,4.5,-0.25,222,12.260859,8.158575,29,10.684077,0.006899064,29,72.03404,NOT_AVAILABLE,216.46043127195074,32.47511027949776,132.82511151680544,-5.733581268356107,false,false,0,true,true,true,false,false,false,true,false,1.0964923E-13,5.4769237E-13,0.9992449,,,,,,,,,,,,,,,,,,,,,,,08543339+1127233,0.11424376,8,1,0,604714352846582912,08543339+1127233,,327667576,AAA,327642714,08543339+1127233,133.639137,11.456491,0.16,0.06,0,10.395,0.022,10.126,0.028,10.1,0.023,,2451586.8688
1636148068921376768,Gaia DR3 598877840184438016,1471480291,2016.0,132.47490548649498,0.021508306,11.228698232329947,0.011854471,1.841619881061684,0.025604375,71.92599,17.503075,-11.387078750831426,0.025075153,-13.292556210073851,0.020163462,-0.2571075,-0.38225406,-0.13631074,0.35513654,0.16520232,0.2151348,-0.19873221,0.33231953,-0.4176441,-0.23303287,435,435,423,12,3.5818431,2141.0935,0.1680108,44.857285,31,true,1.5848026,,,,,,,,50,18,0.03787917,53,11,0,0.019382706,146.80498,0,0,1.1255746,,,,,,,,,false,414,558339.8047534389,144.28287,3869.758,11.320121,51,316235.7820453761,110.8707,2852.2937,11.588514,50,348484.1837106418,87.31042,3991.3242,10.892438,1.1905295,0,0,0,0,0,0.6960764,0.26839352,0.42768288,5.0573263,0.4198323,1,29,4,15,62.370964,-0.28293476,0.60918236,902.2608,7.475049,6000.0,3.5,-0.25,444,,,,10.720155,0.006177848,21,,NOT_AVAILABLE,216.1349190605827,31.34455941615923,131.7836623228107,-6.264365330404671,false,false,0,true,true,false,false,false,true,true,false,1.0525818E-13,5.2575934E-13,0.9996796,6044.2246,6038.5234,6051.2334,3.9418,3.9333,3.9497,-0.2259,-0.2316,-0.219,529.8705,522.631,537.5038,0.0051,0.0016,0.0096,0.0043,0.0014,0.0082,0.0023,7.0E-4,0.0044,MARCS,08495399+1113436,0.09407142,8,1,0,598877840184438016,08495399+1113436,,326996641,AAA,326971842,08495399+1113436,132.47496,11.228791,0.09,0.06,0,10.431,0.022,10.212,0.023,10.142,0.017,,2450768.9362
1636148068921376768,Gaia DR3 604917934296936704,1466406254,2016.0,132.92637138383867,0.019873835,11.835454589662037,0.010648349,1.1955166033196214,0.025264991,47.319096,11.319149,-11.020328143564376,0.025233205,-2.5837009860806655,0.018130928,-0.25313067,-0.049943402,-0.15834062,0.081608154,0.12091122,0.10998043,-0.12522599,0.3964493,-0.35848755,-0.24459462,461,461,446,15,5.4935937,2106.8938,0.15598597,37.459972,31,false,1.4709038,,,,,,,,52,18,0.03715254,55,11,0,0.051870007,11.17317,0,0,1.1897687,,,,,,,,,false,441,542097.7713265221,134.58563,4027.9023,11.352173,50,242862.46926975652,114.394424,2123.027,11.875141,48,425204.7561346374,133.42134,3186.9321,10.6764,1.2323741,0,0,0,0,0,1.198741,0.5229683,0.67577267,34.38418,0.28248194,1,26,5,14,70.52922,0.07272701,0.2845081,902.3619,5.158634,4750.0,3.0,0.0,222,10.4175,2.7139297,18,10.400365,0.0075866175,18,75.14118,NOT_AVAILABLE,215.70699353866578,32.001214115264595,132.0462787195281,-5.560382462261462,false,false,0,true,true,true,false,false,false,true,false,1.0216277E-13,5.1029786E-13,0.9999861,,,,,,,,,,,,,,,,,,,,,,,08514234+1150076,0.053654954,8,1,0,604917934296936704,08514234+1150076,,328780044,AAA,328755095,08514234+1150076,132.926425,11.835453,0.07,0.06,90,9.829,0.022,9.339,0.023,9.187,0.017,,2450768.9552
1636148068921376768,Gaia DR3 605044107551277952,56184282,2016.0,133.69070670081183,0.030286383,12.311917938636972,0.0149598755,2.8572783763606733,0.041262098,69.24705,13.850786,-13.003799899653549,0.03967294,-4.769221548588358,0.029262556,-0.31377223,0.0022894032,-0.031140603,-0.12556168,0.16168095,-0.0029750948,0.08153101,0.4221627,-0.37664607,-0.34967315,510,510,491,19,15.332112,4619.202,0.25260174,117.392876,31,true,1.6009738,,,,,,,,59,17,0.05990574,64,12,0,0.049206693,8.024672,0,0,1.529326,,,,,,,,,false,475,539332.0126899076,185.07396,2914.143,11.357726,59,314259.118099383,121.74968,2581.1904,11.595323,59,325641.40602753335,94.45571,3447.5566,10.966046,1.1864686,0,0,0,0,0,0.6292763,0.23759651,0.39167976,29.632675,1.7982908,1,37,6,15,66.421135,16.593733,0.0,902.3631,40.46394,6500.0,4.0,0.0,222,30.647575,11.247169,27,10.807245,0.007335519,27,,NOT_AVAILABLE,215.56264887277808,32.87917886836237,132.6370210245587,-4.897368514097676,false,false,0,true,true,false,false,false,false,true,false,1.1064666E-13,5.526745E-13,0.99914616,,,,,,,,,,,,,,,,,,,,,,,08544578+1218431,0.13579682,8,1,0,605044107551277952,08544578+1218431,,330248096,AAA,330222115,08544578+1218431,133.690788,12.311977,0.16,0.07,0,10.555,0.02,10.345,0.017,10.294,0.019,,2450768.033
1636148068921376768,Gaia DR3 598878183781818368,1720258766,2016.0,132.50016688390278,0.024213765,11.242437470530087,0.013818693,1.3151340118881683,0.02827632,46.510082,13.715918,-12.795743693407683,0.029494787,4.939163109188583,0.023667943,-0.23701355,-0.2446026,-0.03332861,0.17417553,0.100004405,0.10627042,-0.092481926,0.23229095,-0.26113454,-0.2498267,446,446,434,12,8.38251,2927.4272,0.2152032,73.21816,31,false,1.5954845,,,,,,,,51,19,0.043183435,54,11,1,0.01953076,176.69142,0,0,1.29857,,,,,,,,,false,421,535619.2765721154,182.72604,2931.2695,11.365227,49,309356.0055181098,169.07343,1829.714,11.612396,50,327889.8677324259,111.14691,2950.0583,10.958575,1.1897366,0,0,0,0,0,0.653821,0.2471695,0.4066515,22.803877,2.3596208,1,30,5,18,59.576157,23.508509,0.0,933.7428,34.935184,6500.0,4.0,-0.25,222,13.414956,8.450523,23,10.780674,0.008531971,23,,NOT_AVAILABLE,216.13262663373138,31.37282329051245,131.80392458102673,-6.24444066428282,false,false,2,true,true,false,false,false,true,true,false,1.0337514E-13,5.163536E-13,0.99986607,6417.9795,6405.2764,6427.1606,3.7639,3.7463,3.7768,-0.3348,-0.3435,-0.3264,660.9517,650.1453,673.8156,0.1454,0.1385,0.1501,0.1262,0.1202,0.1304,0.0682,0.0649,0.0705,MARCS,08500005+1114327,0.08872537,8,1,0,598878183781818368,08500005+1114327,,327036678,AAA,327011870,08500005+1114327,132.500229,11.242437,0.09,0.06,0,10.5,0.021,10.303,0.023,10.23,0.018,,2450768.9362
1636148068921376768,Gaia DR3 598854372483142016,1150880776,2016.0,132.41071291540078,0.02500397,11.193476707991646,0.014785,2.1348320992537038,0.031025058,68.80993,26.786499,-15.957200862268898,0.030287074,-21.51474605378712,0.024754398,-0.28194907,-0.34043136,-0.1589186,0.31880456,0.13355887,0.18723348,-0.18752483,0.38127178,-0.45282918,-0.27369526,389,389,380,9,13.39984,3384.002,0.20337847,68.373955,31,true,1.5609391,,,,,,,,44,18,0.046569753,48,10,0,0.023514269,1.1262782,0,0,1.5262303,,,,,,,,,false,384,516771.8698750322,244.1009,2117.042,11.4041195,46,280025.3759062148,151.84836,1844.1119,11.720549,46,336439.1766831216,150.46205,2236.04,10.930629,1.1929142,0,0,0,0,0,0.78991985,0.31642914,0.47349072,53.208157,0.4674249,1,26,8,17,56.295788,0.36004892,0.3403924,933.6687,7.7060432,6000.0,4.0,0.25,222,9.111244,7.3612576,17,10.764299,0.010163621,17,,NOT_AVAILABLE,216.14104956792235,31.27260080090676,131.73223710325905,-6.315283559362834,false,false,0,true,true,false,false,false,true,true,false,1.0442868E-13,5.21616E-13,0.99976176,5770.498,5768.1987,5776.9517,4.0964,4.0813,4.1385,0.0645,0.0597,0.0699,406.1687,375.9872,417.4091,0.0015,3.0E-4,0.0052,0.0013,2.0E-4,0.0044,7.0E-4,1.0E-4,0.0024,MARCS,08493858+1111369,0.06902975,8,1,0,598854372483142016,08493858+1111369,,326893035,AAA,326868251,08493858+1111369,132.410788,11.193603,0.06,0.06,90,10.405,0.022,10.115,0.022,10.051,0.02,,2450768.9347
1636148068921376768,Gaia DR3 608040100642827136,179070305,2016.0,132.29560134569576,0.024229424,12.554884975702109,0.013645795,2.1405528595688628,0.028302306,75.631744,4.0625725,-3.8421385902565066,0.030273119,-1.3200255885834729,0.026256582,-0.33776027,-0.046803232,-0.13652448,0.110267505,0.09693621,0.10868395,-0.11166877,0.09587957,0.103134796,-0.3749875,379,379,367,12,6.394408,2162.5386,0.1869109,57.028492,31,true,1.5655266,,,,,,,,43,16,0.046534877,46,9,0,0.06544402,17.403206,0,0,1.2458332,,,,,,,,,false,377,509071.4351418768,199.03221,2557.734,11.42042,45,278500.55328185647,140.4242,1983.2804,11.726477,45,330249.8219859012,88.23707,3742.756,10.950789,1.1958054,0,0,0,0,0,0.7756872,0.30605698,0.46963024,-36.6676,3.584998,1,21,2,11,50.81613,30.427616,0.0,853.6269,35.40877,6250.0,4.0,0.0,222,,,,10.750962,0.010983689,17,54.38289,NOT_AVAILABLE,214.63497497104348,31.738812436764942,131.25476511767172,-5.034510030135605,false,false,2,true,true,true,false,false,false,true,false,1.0493143E-13,5.241272E-13,0.999712,,,,,,,,,,,,,,,,,,,,,,,08491094+1233177,0.11277751,8,1,0,608040100642827136,08491094+1233177,,330965498,AAA,330939479,08491094+1233177,132.29561,12.554921,0.06,0.06,90,10.437,0.022,10.153,0.021,10.064,0.018,,2451135.0281
1636148068921376768,Gaia DR3 598882130856416896,1046026603,2016.0,132.7423516632011,0.0189614,11.291656536538738,0.010341069,0.6831387823871164,0.021108879,32.36263,13.130357,1.8667724133482577,0.02448837,-12.996977350558007,0.01749199,-0.15836193,0.10535847,-0.15779975,0.053610638,0.06585747,0.073664196,-0.10085998,0.18765394,-0.09000551,-0.096436396,397,397,385,12,1.2527633,1361.569,0.14071944,29.77297,31,true,1.477769,,,,,,,,45,18,0.034345884,47,9,0,0.02003674,14.087079,0,0,1.0448947,,,,,,,,,false,395,502959.4216456407,168.84299,2978.859,11.433535,45,228683.54708306395,155.24498,1473.0496,11.9404545,46,391437.875048316,158.45235,2470.3823,10.766238,1.2329452,0,0,0,0,0,1.1742163,0.50691986,0.6672964,47.611423,0.26487136,1,27,5,15,66.02231,-0.9426936,0.7139162,884.4336,4.221874,4750.0,2.0,-0.25,444,11.525107,3.7008197,18,10.498725,0.011345405,18,70.32347,NOT_AVAILABLE,216.19821050319234,31.608851555336646,132.02048516781272,-6.132711221419444,false,false,0,true,true,true,false,false,true,true,false,1.0223195E-13,5.1064345E-13,0.99997926,4908.238,4884.342,4919.984,2.6813,2.4919,2.7661,-0.364,-0.3686,-0.3587,1141.2128,1038.7852,1406.6598,0.2167,0.1924,0.2301,0.1716,0.1523,0.1823,0.0912,0.0808,0.097,MARCS,08505816+1117302,0.08478136,8,1,0,598882130856416896,08505816+1117302,,327181750,AAA,327156934,08505816+1117302,132.742365,11.291729,0.06,0.06,90,9.901,0.021,9.408,0.024,9.276,0.019,,2450768.9458
1636148068921376768,Gaia DR3 604914708777298816,624904158,2016.0,132.7825277025771,0.022942781,11.802599430947929,0.012577461,1.764913306958535,0.026658121,66.20547,5.21036,-4.8154519114769965,0.027229752,1.9897923212281743,0.020381164,-0.25524157,-0.1282865,-0.176263,0.075669244,0.11714398,0.09461473,-0.077204004,0.27476466,-0.046259277,-0.2095511,356,356,349,7,4.882143,1907.2091,0.16649652,39.627357,31,false,1.6156114,,,,,,,,41,18,0.039364435,43,10,1,0.065256946,17.082968,0,0,1.1907626,,,,,,,,,false,351,496149.78924404527,203.57103,2437.2317,11.448335,37,297155.26246928924,129.62349,2292.4492,11.656084,37,291373.13228171703,103.97789,2802.2605,11.086772,1.186191,0,0,0,0,0,0.5693121,0.20774937,0.36156273,30.850164,0.97997975,1,18,9,12,42.082,-0.27603835,0.7689581,870.8796,12.627707,7000.0,4.5,0.0,555,19.599346,10.263055,8,10.938395,0.013894932,8,44.136986,NOT_AVAILABLE,215.67272381738115,31.859592998947313,131.9191119004947,-5.630273660860067,false,false,0,true,true,true,false,false,true,true,false,1.04510964E-13,5.2202703E-13,0.99975365,6782.449,6756.651,6818.6104,4.0839,4.0285,4.1152,-0.3831,-0.3952,-0.3724,497.2925,478.3932,533.9824,0.1422,0.1315,0.1588,0.1254,0.1158,0.1401,0.0676,0.0625,0.0756,MARCS,08510781+1148093,0.027961632,8,1,0,604914708777298816,08510781+1148093,,328683406,AAA,328658468,08510781+1148093,132.782559,11.802585,0.07,0.06,90,10.697,0.022,10.509,0.02,10.455,0.017,,2450768.9455
1636148068921376768,Gaia DR3 605018161653531904,1474003225,2016.0,132.63978921294228,0.022565031,12.327676584439214,0.012855558,4.194875561542895,0.0268276,156.36418,44.818356,30.46722677615523,0.028067058,-32.869942128637526,0.020784024,-0.23114489,-0.025150143,-0.11748602,-0.02453284,2.0281212E-4,-0.0066026305,-0.024125151,0.35911134,-0.17085725,-0.20645417,381,381,369,12,9.311413,2478.4722,0.18048772,57.813564,31,true,1.5592796,,,,,,,,43,19,0.040547,45,9,1,0.050501868,25.09783,0,0,1.3632357,,,,,,,,,false,373,488719.1791421345,209.99721,2327.2651,11.464719,41,263886.4189246521,129.32089,2040.5552,11.785,41,320607.31630073115,98.209496,3264.5247,10.982962,1.1959705,0,0,0,0,0,0.8020382,0.32028103,0.48175716,-37.168266,0.35810763,1,23,6,14,51.155243,-1.3650823,0.92726606,871.0281,4.7457886,5750.0,4.5,0.0,222,,,,10.786203,0.017511105,15,,NOT_AVAILABLE,215.04188209818665,31.951205258593873,131.6412143986563,-5.162677204546657,false,false,0,true,true,false,false,false,true,true,false,1.05447355E-13,5.267042E-13,0.9996609,5704.8433,5699.8784,5728.8896,4.3788,4.348,4.3879,-0.241,-0.252,-0.2204,236.841,232.7381,250.699,0.005,8.0E-4,0.0213,0.0042,7.0E-4,0.0179,0.0023,4.0E-4,0.0096,MARCS,08503351+1219402,0.10296484,8,1,0,605018161653531904,08503351+1219402,,330294684,AAA,330268697,08503351+1219402,132.63966,12.327851,0.07,0.06,0,10.475,0.021,10.141,0.019,10.088,0.02,,2450767.9867
1636148068921376768,Gaia DR3 605014833054650880,1011462160,2016.0,132.70634280220605,0.02044372,12.287672697514626,0.011447985,4.912473758223647,0.02573279,190.90327,13.138676,-4.337193782319544,0.025495399,-12.402158873541389,0.01872379,-0.21708708,-0.049570568,-0.097228445,0.09558119,0.09548473,0.10228667,-0.10102345,0.42787346,-0.31646955,-0.24650568,402,402,391,11,6.048986,1896.7089,0.16262816,43.35338,31,true,1.4901143,,,,,,,,46,19,0.037645765,48,10,0,0.033713616,18.259151,0,0,1.2245018,,,,,,,,,false,414,485241.91041392955,770.85846,629.4825,11.472471,46,227346.108326637,1210.6104,187.79462,11.946823,47,371139.4439510538,1585.413,234.09639,10.824053,1.2333757,0,0,0,0,0,1.1227703,0.47435188,0.6484184,36.956627,6.158658,1,27,2,16,65.49574,42.385593,0.0,902.50995,119.61657,4750.0,3.5,-1.0,111,,,,10.558636,0.008629677,22,,NOT_AVAILABLE,215.11654158205042,31.99383459393126,131.7149404599963,-5.183583852229969,false,false,0,true,true,false,false,false,true,true,false,1.0375716E-13,5.182618E-13,0.9998283,5090.444,5030.99,5180.486,4.221,4.1894,4.2537,-0.6968,-0.7407,-0.5784,198.2058,195.2404,201.1264,0.3382,0.2868,0.399,0.2717,0.23,0.3214,0.1467,0.1241,0.1733,MARCS,08504952+1217158,0.02213584,8,1,0,605014833054650880,08504952+1217158,,330176896,AAA,330150921,08504952+1217158,132.706365,12.287729,0.07,0.06,0,9.97,0.021,9.501,0.022,9.37,0.017,,2450767.9878
1636148068921376768,Gaia DR3 604907665030971008,1736399034,2016.0,132.6817378672704,0.021750871,11.596701709286771,0.01107847,3.8693314230642977,0.025117619,154.0485,38.097885,23.33471746233956,0.02793889,-30.11543985865152,0.019527776,-0.18361542,-0.06501524,-0.07595769,0.07301751,0.024693461,0.05407671,-0.049541607,0.26364344,-0.18938139,-0.13994537,387,387,377,10,3.051861,1672.9264,0.15762325,38.630867,31,false,1.5715564,,,,,,,,44,19,0.039420236,47,8,0,0.056095615,16.163952,0,0,1.1130191,,,,,,,,,false,369,480057.98334831535,158.12332,3035.972,11.484133,46,265746.8555068654,143.31194,1854.3247,11.777371,45,308737.38098717824,114.383125,2699.1514,11.023923,1.1966976,0,1,0,1,0,0.7534485,0.29323864,0.46020985,-2.048144,0.558469,1,19,4,10,41.32166,-1.2202501,0.9140458,884.50793,6.828004,6000.0,4.5,-0.25,222,8.943708,11.066411,12,10.843966,0.058953315,13,40.549904,NOT_AVAILABLE,215.8438767361272,31.68363081978032,131.87977610391147,-5.855224580446076,false,false,0,true,true,true,false,false,true,true,false,1.0615666E-13,5.3024723E-13,0.9995907,5846.324,5845.082,5848.0063,4.369,4.3582,4.374,-0.3815,-0.3869,-0.3763,252.2781,250.1869,256.8277,7.0E-4,1.0E-4,0.002,6.0E-4,1.0E-4,0.0017,3.0E-4,0.0,0.001,MARCS,08504358+1135486,0.05878771,8,1,0,604907665030971008,08504358+1135486,,328080280,AAA,328055383,08504358+1135486,132.681618,11.596837,0.07,0.06,90,10.531,0.02,10.224,0.022,10.176,0.02,,2450768.9456
1636148068921376768,Gaia DR3 598853749712531456,636059435,2016.0,132.3341762919637,0.03297917,11.147226637760248,0.019308228,1.3023900005148026,0.03857169,33.765438,18.408384,4.990106708712396,0.03971904,-17.719126057315048,0.032829266,-0.26167616,-0.16081314,-0.0993427,0.26114553,-0.008318855,0.15445189,-0.1944656,0.28064406,-0.31667355,-0.2381544,389,389,385,4,22.561527,5039.0254,0.28722978,129.95044,31,true,1.5987473,,,,,,,,44,19,0.059028376,47,10,0,0.03817326,12.656093,0,0,1.9204237,,,,,,,,,false,397,472392.6544820757,192.61046,2452.5806,11.501609,46,274122.5585533781,140.25732,1954.426,11.74368,46,285641.4850404778,101.1696,2823.3923,11.108342,1.184955,0,0,0,0,0,0.6353378,0.24207115,0.39326668,-39.362164,0.9968977,1,21,4,16,43.230297,2.1880603,0.06702196,933.66864,14.711761,6500.0,4.0,0.0,222,14.588952,11.767365,16,10.943956,0.013109259,16,42.94214,NOT_AVAILABLE,216.15282306851114,31.184989603045274,131.6720397126091,-6.380072818899021,false,false,0,true,true,true,false,false,true,true,false,1.0679834E-13,5.3345235E-13,0.99952716,6468.9165,6438.518,6505.3843,3.9071,3.8759,3.9524,-0.1171,-0.1438,-0.0923,617.9633,585.2344,638.767,0.1234,0.107,0.1407,0.1073,0.093,0.1224,0.0578,0.0501,0.0659,MARCS,08492019+1108503,0.06392851,8,1,0,598853749712531456,08492019+1108503,,326756936,AAA,326732166,08492019+1108503,132.334146,11.147333,0.06,0.06,0,10.699,0.022,10.472,0.022,10.402,0.018,,2450768.9346
1636148068921376768,Gaia DR3 598882169510991872,53330181,2016.0,132.74806266262866,0.018005438,11.29191513124776,0.010198529,2.3442993516970443,0.020691242,113.29912,4.9954925,-0.06228237616163823,0.022999732,-4.995104194622666,0.017027566,-0.21134928,-0.029236007,-0.051891945,0.114096865,-4.1057912E-4,0.08273071,-0.09090722,0.25103557,-0.103826106,-0.1646947,403,403,394,9,2.161006,1608.428,0.13690752,29.13241,31,true,1.5809227,,,,,,,,47,19,0.03259455,50,17,0,0.020637192,19.928513,0,0,1.0775892,,,,,,,,,true,387,470574.83261826844,144.8292,3249.1711,11.5057955,45,264760.91513906466,102.29841,2588.1235,11.781407,45,295758.6409910869,97.8675,3022.0312,11.070552,1.191138,0,45,0,45,0,0.7108555,0.27561188,0.4352436,29.527733,0.5382538,1,23,4,14,47.309727,1.4599203,0.15368333,884.4336,7.902874,6000.0,4.0,0.0,222,8.110556,7.425005,19,10.903066,0.0072151967,19,50.68071,NOT_AVAILABLE,216.20071780437098,31.61403542646952,132.02583558434938,-6.1309415938079885,false,false,0,true,true,true,false,false,true,true,false,1.13637784E-13,5.67615E-13,0.99885,6008.653,6007.0635,6011.57,4.076,4.0681,4.0896,-0.1079,-0.1122,-0.1033,394.7608,388.1056,398.8343,9.0E-4,2.0E-4,0.0027,7.0E-4,1.0E-4,0.0023,4.0E-4,0.0,0.0013,MARCS,08505954+1117310,0.103841,8,1,0,598882169510991872,08505954+1117310,,327182375,AAA,327157558,08505954+1117310,132.748092,11.291945,0.06,0.06,90,10.59,0.021,10.358,0.022,10.296,0.021,,2450768.9458
1636148068921376768,Gaia DR3 604953741439956224,1052382073,2016.0,133.34473258122853,0.02175514,12.146820770767548,0.010961741,0.6387339297251202,0.02497115,25.578876,4.166409,-3.085055933751823,0.028233381,-2.800249246868596,0.019882217,-0.18325245,-0.060632266,-0.059296023,0.21685617,0.14749639,0.18160024,-0.13127472,0.27498013,-0.27258274,-0.113154136,460,460,439,21,6.4282513,1924.2402,0.16517286,41.734642,31,true,1.471446,,,,,,,,52,18,0.039824698,55,10,1,0.039546374,177.95712,0,0,1.225119,,,,,,,,,false,408,466066.9482526447,139.72455,3335.6125,11.516246,51,209068.01022060192,71.06901,2941.7607,12.037824,51,366505.0870307139,116.85517,3136.4045,10.837695,1.2349579,0,2,0,0,0,1.2001286,0.52157784,0.6785507,23.109001,0.2586718,1,24,5,12,61.326435,-0.34901494,0.5643928,934.1702,3.247179,4750.0,2.5,-0.25,222,6.5684257,3.8287284,16,10.562563,0.008817187,16,61.979782,NOT_AVAILABLE,215.57425616713212,32.5030289486954,132.35624643700356,-5.149071403789717,false,false,0,true,true,true,false,false,true,true,false,1.0210839E-13,5.100263E-13,0.99999154,4803.214,4785.269,4811.9126,2.498,2.4488,2.5294,-0.4806,-0.4872,-0.4744,1430.0804,1381.8221,1508.1039,0.1689,0.1525,0.1782,0.1328,0.1198,0.1402,0.0703,0.0634,0.0743,PHOENIX,08532275+1208484,0.31302214,8,1,0,604953741439956224,08532275+1208484,,329759435,AAA,329733479,08532275+1208484,133.344832,12.146805,0.12,0.09,90,9.971,0.021,9.443,0.02,9.337,0.018,,2450768.0224
1636148068921376768,Gaia DR3 598625296107256320,1207009240,2016.0,133.2961441325748,0.02086639,11.016592422728504,0.012471596,0.7774031255275894,0.026265679,29.59768,8.203354,-6.114535084486925,0.026864382,5.468773252725588,0.021747626,-0.4761865,-0.14221278,-0.047930617,-0.2195536,0.15276033,-0.09567874,0.051623877,0.29453075,-0.0787343,-0.36360577,628,628,607,21,20.383678,4259.7544,0.19723424,73.04589,31,true,1.423801,,,,,,,,71,18,0.040535178,74,31,1,0.015529973,139.26103,0,0,1.6410195,,,,,,,,,false,567,466000.81087595824,154.92755,3007.8628,11.5164,72,183203.19002233818,95.58039,1916.7445,12.18121,71,404208.08054687065,111.4503,3626.801,10.731383,1.260537,0,1,0,0,0,1.4498262,0.6648092,0.785017,97.001564,0.23250245,1,34,5,15,77.305084,3.1634674,1.2949051E-4,901.8613,4.3267517,4500.0,2.5,0.25,222,7.847546,3.0489573,27,10.424862,0.005403542,27,84.11518,NOT_AVAILABLE,216.76265701729164,31.983981999747844,132.62177301364113,-6.249014499441413,false,false,0,true,true,true,false,false,false,true,false,1.02503685E-13,5.1200076E-13,0.9999524,,,,,,,,,,,,,,,,,,,,,,,08531108+1100596,0.08318985,8,1,0,598625296107256320,08531108+1100596,,326372780,AAA,326348044,08531108+1100596,133.296195,11.016571,0.09,0.06,90,9.701,0.022,9.084,0.028,8.948,0.024,,2451586.8577
